"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2013","Total","Both Sexes","Greater Hobart","City proper","Estimate - de jure","Final figure, complete","2015","217973","10"
"Australia","2013","Total","Both Sexes","Greater Melbourne","City proper","Estimate - de jure","Final figure, complete","2015","4347955","10"
"Australia","2013","Total","Both Sexes","Greater Perth","City proper","Estimate - de jure","Final figure, complete","2015","1972358","10"
"Australia","2013","Total","Both Sexes","Greater Sydney","City proper","Estimate - de jure","Final figure, complete","2015","4757083","10"
"Australia","2013","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Final figure, complete","2015","206560","10"
"Australia","2013","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Final figure, complete","2015","4181021","10"
"Australia","2013","Total","Both Sexes","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2015","425895","10"
"Australia","2013","Total","Both Sexes","Perth","City proper","Estimate - de jure","Final figure, complete","2015","1901582","10"
"Australia","2013","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2015","292354","10"
"Australia","2013","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Final figure, complete","2015","4373433","10"
"Australia","2013","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2015","112588","10"
"Australia","2013","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Final figure, complete","2015","176035","10"
"Australia","2013","Total","Both Sexes","Wollongong","City proper","Estimate - de jure","Final figure, complete","2015","286581","10"
"Australia","2013","Total","Male","Adelaide","City proper","Estimate - de jure","Final figure, complete","2015","621484","10"
"Australia","2013","Total","Male","Brisbane","City proper","Estimate - de jure","Final figure, complete","2015","1065009","10"
"Australia","2013","Total","Male","Cairns","City proper","Estimate - de jure","Final figure, complete","2015","71717","10"
"Australia","2013","Total","Male","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2015","208683","10"
"Australia","2013","Total","Male","Central Coast","City proper","Estimate - de jure","Final figure, complete","2015","155491","10"
"Australia","2013","Total","Male","Darwin","City proper","Estimate - de jure","Final figure, complete","2015","62751","10"
"Australia","2013","Total","Male","Geelong","City proper","Estimate - de jure","Final figure, complete","2015","89865","10"
"Australia","2013","Total","Male","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2015","296281","10"
"Australia","2013","Total","Male","Greater Adelaide","City proper","Estimate - de jure","Final figure, complete","2015","635458","10"
"Australia","2013","Total","Male","Greater Brisbane","City proper","Estimate - de jure","Final figure, complete","2015","1113036","10"
"Australia","2013","Total","Male","Greater Darwin","City proper","Estimate - de jure","Final figure, complete","2015","71434","10"
"Australia","2013","Total","Male","Greater Hobart","City proper","Estimate - de jure","Final figure, complete","2015","107800","10"
"Australia","2013","Total","Male","Greater Melbourne","City proper","Estimate - de jure","Final figure, complete","2015","2147775","10"
"Australia","2013","Total","Male","Greater Perth","City proper","Estimate - de jure","Final figure, complete","2015","986935","10"
"Australia","2013","Total","Male","Greater Sydney","City proper","Estimate - de jure","Final figure, complete","2015","2359054","10"
"Australia","2013","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2015","101961","10"
"Australia","2013","Total","Male","Melbourne","City proper","Estimate - de jure","Final figure, complete","2015","2064826","10"
"Australia","2013","Total","Male","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2015","211337","10"
"Australia","2013","Total","Male","Perth","City proper","Estimate - de jure","Final figure, complete","2015","950959","10"
"Australia","2013","Total","Male","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2015","141994","10"
"Australia","2013","Total","Male","Sydney","City proper","Estimate - de jure","Final figure, complete","2015","2171480","10"
"Australia","2013","Total","Male","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2015","54504","10"
"Australia","2013","Total","Male","Townsville","City proper","Estimate - de jure","Final figure, complete","2015","87949","10"
"Australia","2013","Total","Male","Wollongong","City proper","Estimate - de jure","Final figure, complete","2015","142774","10"
"Australia","2013","Total","Female","Adelaide","City proper","Estimate - de jure","Final figure, complete","2015","642404","10"
"Australia","2013","Total","Female","Brisbane","City proper","Estimate - de jure","Final figure, complete","2015","1078112","10"
"Australia","2013","Total","Female","Cairns","City proper","Estimate - de jure","Final figure, complete","2015","73286","10"
"Australia","2013","Total","Female","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2015","210173","10"
"Australia","2013","Total","Female","Central Coast","City proper","Estimate - de jure","Final figure, complete","2015","164775","10"
"Australia","2013","Total","Female","Darwin","City proper","Estimate - de jure","Final figure, complete","2015","56846","10"
"Australia","2013","Total","Female","Geelong","City proper","Estimate - de jure","Final figure, complete","2015","91988","10"
"Australia","2013","Total","Female","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2015","308853","10"
"Australia","2013","Total","Female","Greater Adelaide","City proper","Estimate - de jure","Final figure, complete","2015","656208","10"
"Australia","2013","Total","Female","Greater Brisbane","City proper","Estimate - de jure","Final figure, complete","2015","1125358","10"
"Australia","2013","Total","Female","Greater Darwin","City proper","Estimate - de jure","Final figure, complete","2015","64811","10"
"Australia","2013","Total","Female","Greater Hobart","City proper","Estimate - de jure","Final figure, complete","2015","110173","10"
"Australia","2013","Total","Female","Greater Melbourne","City proper","Estimate - de jure","Final figure, complete","2015","2200180","10"
"Australia","2013","Total","Female","Greater Perth","City proper","Estimate - de jure","Final figure, complete","2015","985423","10"
"Australia","2013","Total","Female","Greater Sydney","City proper","Estimate - de jure","Final figure, complete","2015","2398029","10"
"Australia","2013","Total","Female","Hobart","City proper","Estimate - de jure","Final figure, complete","2015","104599","10"
"Australia","2013","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2015","2116195","10"
"Australia","2013","Total","Female","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2015","214558","10"
"Australia","2013","Total","Female","Perth","City proper","Estimate - de jure","Final figure, complete","2015","950623","10"
"Australia","2013","Total","Female","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2015","150360","10"
"Australia","2013","Total","Female","Sydney","City proper","Estimate - de jure","Final figure, complete","2015","2201953","10"
"Australia","2013","Total","Female","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2015","58084","10"
"Australia","2013","Total","Female","Townsville","City proper","Estimate - de jure","Final figure, complete","2015","88086","10"
"Australia","2013","Total","Female","Wollongong","City proper","Estimate - de jure","Final figure, complete","2015","143807","10"
"Australia","2012","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Final figure, complete","2014","1250795","10"
"Australia","2012","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Final figure, complete","2014","2099328","10"
"Australia","2012","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Final figure, complete","2014","142124","10"
"Australia","2012","Total","Both Sexes","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2014","412049","10"
"Australia","2012","Total","Both Sexes","Central Coast","City proper","Estimate - de jure","Final figure, complete","2014","317517","10"
"Australia","2012","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Final figure, complete","2014","116215","10"
"Australia","2012","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Final figure, complete","2014","179689","10"
"Australia","2012","Total","Both Sexes","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2014","592389","10"
"Australia","2012","Total","Both Sexes","Greater Adelaide","City proper","Estimate - de jure","Final figure, complete","2014","1278432","10"
"Australia","2012","Total","Both Sexes","Greater Brisbane","City proper","Estimate - de jure","Final figure, complete","2014","2192065","10"
"Australia","2012","Total","Both Sexes","Greater Darwin","City proper","Estimate - de jure","Final figure, complete","2014","131938","10"
"Australia","2012","Total","Both Sexes","Greater Hobart","City proper","Estimate - de jure","Final figure, complete","2014","216981","10"
"Australia","2012","Total","Both Sexes","Greater Melbourne","City proper","Estimate - de jure","Final figure, complete","2014","4248344","10"
"Australia","2012","Total","Both Sexes","Greater Perth","City proper","Estimate - de jure","Final figure, complete","2014","1899999","10"
"Australia","2012","Total","Both Sexes","Greater Sydney","City proper","Estimate - de jure","Final figure, complete","2014","4672619","10"
"Australia","2012","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Final figure, complete","2014","205557","10"
"Australia","2012","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Final figure, complete","2014","4086734","10"
